age,education,familySize,typeOfHousing,houseOwnership,householdAnnualIncome,ageOfBuilding,freqOfMoving,ageOfCustomerAccountInDays,avgDailyUsage,lateFeePayments,AvgComplaintsRaised,AvgComplaintsResolved,modeOfPayment,typeOfPlanI,typeOfPlanII,Target
44,High,Medium,2BHK-Apt,Owned,Medium,20-30yrs,7,>10yrs,10.1959214346,2,0,1,PPM,Fixed,Fixed,Yes
46,low,Small,5BHK-House,Owned,Low,20-30yrs,2,<1yr,2.6048456091,0,0,1,Others,Variable,Variable,No
33,medium,Medium,5BHK-House,Owned,Low,20-30yrs,4,2-5yrs,3.4761535111,0,0,1,PPM,Fixed,Fixed,No
29,low,Medium,3BHK-Apt,Owned,Low,20-30yrs,4,2-5yrs,2.6803246243,3,3,0,Others,Variable,Variable,No
28,High,Small,1BHK-Apt,Owned,Medium,20-30yrs,3,2-5yrs,2.9704457722,2,3,2,SD,Variable,Variable,No
25,medium,Large,5BHK-House,Owned,Low,20-30yrs,5,1-2yrs,1.5965610721,0,2,1,SD,Fixed,Fixed,No
33,High,Large,Mansion,Rented,High,<10yrs,7,2-5yrs,1.7727492713,0,1,0,PPM,Fixed,Fixed,No
47,medium,Medium,2BHK-Apt,Rented,Medium,<10yrs,3,2-5yrs,4.3145977203,1,2,0,Others,Variable,Variable,No
36,High,Large,1BHK-Apt,Owned,Medium,>30yrs,7,1-2yrs,8.1320901342,0,5,1,PPM,Fixed,Fixed,No
53,low,Medium,5BHK-House,Owned,Medium,20-30yrs,1,1-2yrs,5.6327755886,0,2,0,PPM,Variable,Variable,No
36,low,Small,3BHK-Apt,Rented,Medium,20-30yrs,6,2-5yrs,7.2641331992,4,6,0,Others,Fixed,Fixed,Yes
46,High,Medium,2BHK-Apt,Rented,Medium,20-30yrs,3,1-2yrs,5.2516312196,3,9,4,PPM,Variable,Variable,Yes
44,medium,Large,Mansion,Owned,High,>30yrs,2,>10yrs,2.6733067989,2,4,3,PPM,Fixed,Fixed,No
33,medium,Small,1BHK-Apt,Rented,High,20-30yrs,4,1-2yrs,2.5815860954,1,1,0,PPM,Variable,Variable,No
37,High,Medium,5BHK-House,Rented,High,<10yrs,2,2-5yrs,4.1471775425,1,4,1,SD,Variable,Variable,Yes
50,low,Medium,3BHK-Apt,Rented,High,>30yrs,1,1-2yrs,1.238235034,4,4,1,SD,Variable,Variable,No
36,medium,Large,3BHK-Apt,Owned,Low,>30yrs,4,>10yrs,3.2614493988,1,10,3,Others,Variable,Variable,No
37,medium,Small,2BHK-Apt,Owned,Low,10-20yrs,4,2-5yrs,5.611742267,3,10,3,PPM,Variable,Variable,No
38,low,Medium,Mansion,Owned,Medium,10-20yrs,4,2-5yrs,4.9881300092,1,0,1,DD,Fixed,Fixed,Yes
34,medium,Medium,3BHK-Apt,Owned,Medium,20-30yrs,2,<1yr,7.9545257954,1,2,0,SD,Fixed,Fixed,No
21,low,Medium,Mansion,Rented,Low,<10yrs,2,>10yrs,5.3367879672,1,3,0,SD,Fixed,Fixed,Yes
33,low,Medium,5BHK-House,Rented,Low,20-30yrs,4,>10yrs,8.3112682569,2,9,2,SD,Variable,Variable,Yes
41,medium,Medium,5BHK-House,Owned,Low,20-30yrs,6,>5yrs,1.3203351339,0,7,4,SD,Variable,Variable,No
32,medium,Medium,5BHK-House,Owned,Low,20-30yrs,9,2-5yrs,3.7839080692,3,0,1,PPM,Fixed,Fixed,No
40,low,Medium,2BHK-Apt,Rented,Low,10-20yrs,2,>10yrs,0.6088612217,0,0,0,PPM,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Owned,High,10-20yrs,2,1-2yrs,6.4340030501,3,2,1,SD,Variable,Variable,No
56,medium,Medium,Mansion,Rented,Low,20-30yrs,2,1-2yrs,1.9881023971,1,6,1,PPM,Fixed,Fixed,Yes
34,High,Large,3BHK-Apt,Rented,Medium,<10yrs,1,>5yrs,5.3150519207,0,9,1,SD,Fixed,Fixed,No
41,medium,Small,2BHK-Apt,Owned,Low,20-30yrs,1,1-2yrs,2.7586478724,0,9,4,PPM,Variable,Variable,No
43,low,Small,2BHK-Apt,Owned,Medium,20-30yrs,3,1-2yrs,5.1374156285,2,10,2,PPM,Variable,Variable,No
42,High,Small,3BHK-Apt,Rented,High,20-30yrs,2,>10yrs,1.9238623299,0,4,2,Others,Fixed,Fixed,No
35,low,Small,3BHK-Apt,Owned,Medium,10-20yrs,1,>5yrs,2.5319327606,4,1,0,DD,Fixed,Fixed,No
40,High,Medium,3BHK-Apt,Owned,Medium,10-20yrs,2,2-5yrs,7.2419855892,0,5,1,SD,Variable,Variable,No
44,High,Medium,1BHK-Apt,Owned,Low,20-30yrs,2,<1yr,2.0571540271,0,0,0,PPM,Variable,Variable,Yes
33,High,Medium,1BHK-Apt,Owned,Low,>30yrs,2,<1yr,7.4066738995,0,10,2,DD,Fixed,Fixed,No
34,low,Medium,3BHK-Apt,Rented,Medium,20-30yrs,7,2-5yrs,5.5043545852,4,10,1,Others,Fixed,Fixed,No
39,low,Large,2BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,3.0228142203,3,0,1,PPM,Variable,Variable,No
32,medium,Large,2BHK-Apt,Owned,High,>30yrs,1,>5yrs,2.5528960436,2,5,4,SD,Variable,Variable,No
43,High,Large,5BHK-House,Owned,Medium,10-20yrs,6,2-5yrs,2.9564401066,4,5,2,Others,Variable,Variable,No
40,low,Large,3BHK-Apt,Owned,Medium,20-30yrs,5,2-5yrs,2.1788382852,2,5,2,SD,Variable,Variable,No
29,medium,Medium,3BHK-Apt,Rented,Medium,<10yrs,3,1-2yrs,2.4714821145,3,0,0,PPM,Variable,Variable,No
55,low,Small,Mansion,Owned,High,<10yrs,3,>10yrs,4.7542241454,3,1,0,SD,Variable,Variable,No
42,High,Medium,3BHK-Apt,Rented,Medium,10-20yrs,5,>5yrs,0.7201687801,0,8,2,Others,Fixed,Fixed,No
44,High,Medium,Mansion,Owned,Medium,<10yrs,3,>5yrs,2.1810123838,0,10,4,PPM,Variable,Variable,No
38,medium,Medium,2BHK-Apt,Owned,Low,>30yrs,1,<1yr,8.2715815397,0,9,6,Others,Fixed,Fixed,No
42,High,Medium,1BHK-Apt,Owned,Medium,>30yrs,3,1-2yrs,5.2442839956,1,2,0,SD,Variable,Variable,No
52,medium,Medium,1BHK-Apt,Owned,High,10-20yrs,1,1-2yrs,4.3405936557,1,0,0,PPM,Fixed,Fixed,Yes
27,medium,Large,2BHK-Apt,Rented,Medium,>30yrs,4,>10yrs,3.4614822846,3,9,4,DD,Variable,Variable,No
23,medium,Small,2BHK-Apt,Owned,High,20-30yrs,5,2-5yrs,4.5528921579,0,5,2,PPM,Variable,Variable,No
28,medium,Small,3BHK-Apt,Owned,High,10-20yrs,8,>5yrs,3.416462327,4,6,5,SD,Fixed,Fixed,Yes
42,low,Medium,1BHK-Apt,Rented,High,<10yrs,8,2-5yrs,1.886640305,2,3,1,SD,Variable,Variable,No
38,High,Small,Mansion,Owned,High,10-20yrs,3,2-5yrs,2.9377526007,1,7,1,DD,Fixed,Fixed,No
31,medium,Large,Mansion,Rented,High,10-20yrs,1,1-2yrs,2.9949796264,0,5,1,Others,Fixed,Fixed,No
40,High,Large,2BHK-Apt,Owned,Low,20-30yrs,1,>10yrs,0.7028156118,2,6,3,PPM,Variable,Variable,No
31,medium,Small,3BHK-Apt,Owned,High,<10yrs,2,<1yr,4.2337084891,0,7,4,Others,Fixed,Fixed,No
41,medium,Small,3BHK-Apt,Owned,Medium,>30yrs,1,<1yr,8.3563812005,1,4,0,PPM,Fixed,Fixed,No
31,low,Small,Mansion,Owned,High,20-30yrs,5,>10yrs,2.0153918192,4,9,5,Others,Fixed,Fixed,No
41,low,Medium,2BHK-Apt,Owned,Low,20-30yrs,1,2-5yrs,1.3629008132,0,8,4,SD,Variable,Variable,No
52,medium,Small,2BHK-Apt,Rented,Medium,<10yrs,4,1-2yrs,8.7024512567,1,9,4,Others,Variable,Variable,No
46,low,Medium,3BHK-Apt,Rented,High,10-20yrs,2,2-5yrs,3.0855913287,1,7,1,DD,Fixed,Fixed,No
57,low,Medium,1BHK-Apt,Rented,Medium,10-20yrs,3,1-2yrs,15.9515323964,0,8,3,SD,Fixed,Fixed,No
33,medium,Large,2BHK-Apt,Owned,Medium,<10yrs,6,2-5yrs,3.3318413605,2,9,3,SD,Variable,Variable,Yes
32,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,1,1-2yrs,10.3793465581,3,10,0,DD,Fixed,Fixed,No
24,low,Large,Mansion,Rented,Low,<10yrs,4,1-2yrs,4.6764313867,3,9,4,PPM,Fixed,Fixed,No
37,medium,Large,3BHK-Apt,Owned,High,10-20yrs,3,>5yrs,0.4862559698,4,3,2,DD,Fixed,Fixed,Yes
27,medium,Medium,5BHK-House,Rented,Low,10-20yrs,3,1-2yrs,3.0604520162,0,8,4,PPM,Fixed,Fixed,No
44,low,Small,2BHK-Apt,Rented,Medium,20-30yrs,1,>5yrs,10.1943730523,1,2,0,SD,Variable,Variable,No
45,medium,Medium,3BHK-Apt,Rented,Low,10-20yrs,6,>5yrs,0.8812340929,3,7,4,SD,Fixed,Fixed,Yes
31,High,Medium,Mansion,Owned,High,>30yrs,4,<1yr,0.9468692322,1,4,1,Others,Variable,Variable,No
29,medium,Large,3BHK-Apt,Owned,High,>30yrs,1,2-5yrs,3.8172659321,0,9,0,Others,Variable,Variable,Yes
31,High,Small,5BHK-House,Rented,Medium,20-30yrs,2,2-5yrs,2.5462821018,0,4,3,SD,Fixed,Fixed,No
56,High,Small,3BHK-Apt,Owned,Medium,>30yrs,1,2-5yrs,3.4636906661,2,10,3,Others,Variable,Variable,No
44,medium,Large,3BHK-Apt,Rented,Low,10-20yrs,1,2-5yrs,3.4096758876,0,2,1,PPM,Variable,Variable,No
27,medium,Medium,2BHK-Apt,Rented,Medium,20-30yrs,1,1-2yrs,6.314227119,1,4,3,PPM,Fixed,Fixed,No
35,medium,Medium,3BHK-Apt,Rented,Low,10-20yrs,4,2-5yrs,4.343424434,4,2,0,DD,Fixed,Fixed,No
39,low,Medium,5BHK-House,Owned,High,>30yrs,1,2-5yrs,5.4342964625,1,5,0,Others,Fixed,Fixed,No
33,High,Large,3BHK-Apt,Rented,Medium,10-20yrs,1,1-2yrs,7.7031719115,0,9,7,Others,Fixed,Fixed,No
41,High,Medium,3BHK-Apt,Rented,High,10-20yrs,3,2-5yrs,3.4198458054,1,8,5,PPM,Fixed,Fixed,No
31,low,Medium,2BHK-Apt,Owned,Low,10-20yrs,6,<1yr,10.7980774811,1,0,0,PPM,Variable,Variable,No
41,medium,Medium,Mansion,Owned,Medium,>30yrs,1,>5yrs,4.3172915871,0,6,0,SD,Fixed,Fixed,Yes
40,medium,Medium,5BHK-House,Owned,High,20-30yrs,6,1-2yrs,5.8945651836,0,6,1,Others,Variable,Variable,No
60,medium,Medium,3BHK-Apt,Owned,High,10-20yrs,2,2-5yrs,1.8905950829,0,5,2,Others,Variable,Variable,No
39,medium,Medium,2BHK-Apt,Owned,Medium,<10yrs,1,>5yrs,6.8474023815,0,5,0,PPM,Variable,Variable,No
34,low,Large,1BHK-Apt,Rented,Low,20-30yrs,7,1-2yrs,0.329467479,1,6,1,Others,Variable,Variable,No
37,High,Small,2BHK-Apt,Owned,Low,10-20yrs,4,2-5yrs,3.7482657169,1,10,5,PPM,Fixed,Fixed,No
37,medium,Small,2BHK-Apt,Rented,Medium,>30yrs,2,1-2yrs,4.5475148778,1,2,0,Others,Fixed,Fixed,No
47,medium,Large,5BHK-House,Owned,Medium,20-30yrs,3,>5yrs,4.6036635924,1,6,3,SD,Variable,Variable,No
34,medium,Medium,2BHK-Apt,Rented,Low,20-30yrs,5,2-5yrs,6.4145176836,2,1,0,PPM,Variable,Variable,No
48,low,Medium,5BHK-House,Owned,Medium,20-30yrs,3,2-5yrs,17.8190798511,1,5,2,DD,Fixed,Fixed,Yes
50,low,Small,Mansion,Owned,Low,20-30yrs,1,2-5yrs,1.6226281845,0,3,0,DD,Fixed,Fixed,No
35,High,Medium,2BHK-Apt,Owned,Low,10-20yrs,3,2-5yrs,5.4826550097,2,7,4,Others,Fixed,Fixed,No
43,low,Medium,3BHK-Apt,Rented,Medium,20-30yrs,6,1-2yrs,1.6161987843,2,4,0,DD,Variable,Variable,No
36,medium,Small,5BHK-House,Owned,High,>30yrs,10,1-2yrs,4.6770263597,0,4,1,Others,Fixed,Fixed,Yes
38,low,Large,1BHK-Apt,Rented,Medium,<10yrs,5,1-2yrs,4.0334750613,0,7,3,Others,Fixed,Fixed,No
38,low,Large,3BHK-Apt,Rented,High,20-30yrs,4,1-2yrs,1.8793145866,0,9,4,PPM,Variable,Variable,Yes
30,High,Medium,5BHK-House,Rented,Low,>30yrs,8,>5yrs,4.2734996695,0,4,2,SD,Variable,Variable,No
38,low,Medium,2BHK-Apt,Owned,Medium,<10yrs,6,2-5yrs,3.623114943,1,3,1,Others,Fixed,Fixed,No
45,low,Medium,2BHK-Apt,Owned,High,20-30yrs,5,2-5yrs,1.5090199599,0,8,6,Others,Fixed,Fixed,Yes
42,medium,Large,1BHK-Apt,Owned,Low,20-30yrs,4,<1yr,12.4223478262,1,2,1,DD,Fixed,Fixed,No
36,medium,Small,3BHK-Apt,Owned,Low,>30yrs,2,1-2yrs,1.7987103857,2,8,1,DD,Fixed,Fixed,Yes
45,low,Medium,5BHK-House,Owned,Low,10-20yrs,3,>5yrs,2.397246887,2,5,1,DD,Fixed,Fixed,No
40,low,Medium,Mansion,Owned,Medium,20-30yrs,3,>10yrs,3.7726311509,1,6,1,SD,Fixed,Fixed,No
50,High,Medium,2BHK-Apt,Owned,High,<10yrs,1,1-2yrs,7.5042857634,0,6,4,DD,Fixed,Fixed,No
35,High,Large,5BHK-House,Owned,Low,20-30yrs,5,1-2yrs,1.5597172969,0,8,1,SD,Variable,Variable,Yes
33,High,Large,Mansion,Owned,High,20-30yrs,5,2-5yrs,3.9054699783,0,6,2,DD,Variable,Variable,No
53,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,4,>5yrs,6.9550650311,1,2,0,PPM,Variable,Variable,No
32,medium,Medium,3BHK-Apt,Owned,High,20-30yrs,7,1-2yrs,3.3347699379,0,8,4,DD,Variable,Variable,No
36,medium,Small,5BHK-House,Rented,High,20-30yrs,1,>10yrs,3.9256413953,2,6,5,SD,Fixed,Fixed,No
45,medium,Small,2BHK-Apt,Owned,Low,20-30yrs,7,1-2yrs,1.9331277564,1,3,1,DD,Variable,Variable,Yes
37,medium,Small,2BHK-Apt,Rented,Low,20-30yrs,3,>5yrs,3.3859106323,1,1,0,SD,Fixed,Fixed,No
49,High,Medium,5BHK-House,Owned,Medium,10-20yrs,2,2-5yrs,3.5561835685,1,8,1,Others,Fixed,Fixed,No
38,low,Large,2BHK-Apt,Rented,Medium,>30yrs,4,>5yrs,2.7084169654,0,7,5,SD,Variable,Variable,No
44,low,Small,3BHK-Apt,Owned,Medium,10-20yrs,6,2-5yrs,4.6873447245,2,9,3,Others,Fixed,Fixed,Yes
34,low,Large,3BHK-Apt,Owned,Medium,<10yrs,2,1-2yrs,4.2501471029,3,1,0,PPM,Fixed,Fixed,No
42,High,Medium,5BHK-House,Rented,Medium,10-20yrs,3,1-2yrs,7.613722815,4,1,0,Others,Variable,Variable,Yes
37,medium,Medium,3BHK-Apt,Rented,Low,20-30yrs,1,2-5yrs,5.0322932243,3,5,4,Others,Fixed,Fixed,No
32,medium,Large,3BHK-Apt,Rented,Low,>30yrs,5,>5yrs,2.3919831194,0,8,5,SD,Fixed,Fixed,No
38,medium,Small,5BHK-House,Owned,Low,>30yrs,4,2-5yrs,4.1603159968,4,6,1,PPM,Variable,Variable,No
36,High,Large,5BHK-House,Rented,High,10-20yrs,5,2-5yrs,3.0457640025,0,6,5,SD,Variable,Variable,No
37,low,Large,1BHK-Apt,Rented,Low,<10yrs,7,>5yrs,1.7426911671,3,0,1,Others,Variable,Variable,No
28,High,Small,2BHK-Apt,Owned,Medium,20-30yrs,3,>10yrs,7.3741930555,0,1,0,Others,Variable,Variable,No
44,medium,Medium,2BHK-Apt,Rented,Medium,<10yrs,4,1-2yrs,5.6834089025,1,0,0,SD,Variable,Variable,No
31,medium,Medium,3BHK-Apt,Owned,High,>30yrs,2,2-5yrs,5.0064646422,1,5,4,DD,Fixed,Fixed,Yes
40,medium,Small,5BHK-House,Owned,High,<10yrs,7,1-2yrs,5.5357785448,0,6,3,DD,Fixed,Fixed,No
44,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,1,1-2yrs,3.3318650599,1,9,7,PPM,Variable,Variable,No
35,medium,Small,2BHK-Apt,Owned,Medium,10-20yrs,4,2-5yrs,6.5809848249,3,10,2,PPM,Fixed,Fixed,No
35,medium,Large,2BHK-Apt,Owned,Low,10-20yrs,2,1-2yrs,1.88167413,1,10,5,PPM,Fixed,Fixed,Yes
46,medium,Large,5BHK-House,Owned,Medium,20-30yrs,1,>5yrs,2.6784559552,2,6,0,PPM,Fixed,Fixed,Yes
32,low,Small,3BHK-Apt,Rented,Low,20-30yrs,3,<1yr,2.2381980015,1,4,0,Others,Variable,Variable,No
44,medium,Medium,5BHK-House,Owned,Medium,>30yrs,4,1-2yrs,4.8973925898,3,0,0,Others,Variable,Variable,No
40,medium,Medium,1BHK-Apt,Owned,Medium,>30yrs,3,1-2yrs,3.7699878171,4,1,0,SD,Fixed,Fixed,No
41,High,Large,2BHK-Apt,Owned,Medium,20-30yrs,2,2-5yrs,2.3565924019,3,9,0,PPM,Variable,Variable,No
35,High,Small,3BHK-Apt,Owned,Low,20-30yrs,1,1-2yrs,1.3558402365,2,4,1,PPM,Fixed,Fixed,No
50,low,Medium,Mansion,Rented,Medium,20-30yrs,6,<1yr,4.9402288744,0,7,0,DD,Variable,Variable,No
40,low,Medium,1BHK-Apt,Owned,High,20-30yrs,4,1-2yrs,4.3846219235,3,1,0,PPM,Variable,Variable,Yes
28,medium,Medium,3BHK-Apt,Owned,Medium,<10yrs,4,2-5yrs,8.6426023,0,3,1,DD,Variable,Variable,No
36,medium,Medium,3BHK-Apt,Owned,Low,10-20yrs,1,1-2yrs,4.0992942003,2,9,5,SD,Variable,Variable,No
40,medium,Medium,2BHK-Apt,Owned,Low,20-30yrs,4,>10yrs,2.3254527938,0,6,1,Others,Fixed,Fixed,No
45,medium,Large,1BHK-Apt,Rented,High,20-30yrs,4,>5yrs,3.2742708455,0,2,0,SD,Fixed,Fixed,No
40,medium,Small,1BHK-Apt,Owned,Medium,20-30yrs,3,>5yrs,4.4796259337,1,10,8,PPM,Fixed,Fixed,No
27,low,Medium,3BHK-Apt,Owned,High,10-20yrs,3,1-2yrs,0.5152587476,0,7,5,SD,Fixed,Fixed,No
32,medium,Medium,3BHK-Apt,Owned,High,10-20yrs,5,1-2yrs,6.5347850102,1,2,1,SD,Variable,Variable,No
28,medium,Medium,Mansion,Owned,Medium,10-20yrs,4,>5yrs,3.5622393698,3,7,3,SD,Fixed,Fixed,No
24,High,Large,5BHK-House,Rented,High,20-30yrs,3,2-5yrs,4.5092923262,1,9,4,PPM,Fixed,Fixed,Yes
53,High,Medium,2BHK-Apt,Owned,Medium,10-20yrs,7,>10yrs,4.8381955567,3,9,4,PPM,Fixed,Fixed,No
49,medium,Large,1BHK-Apt,Rented,Medium,<10yrs,4,1-2yrs,1.5274014821,0,9,7,PPM,Fixed,Fixed,No
57,medium,Small,2BHK-Apt,Rented,High,>30yrs,1,>5yrs,5.8929869512,1,0,1,SD,Variable,Variable,No
52,low,Small,Mansion,Owned,Low,<10yrs,5,>10yrs,3.0914079185,0,4,0,SD,Fixed,Fixed,Yes
32,low,Medium,Mansion,Owned,Low,10-20yrs,3,1-2yrs,2.2086749596,0,0,1,SD,Variable,Variable,Yes
34,medium,Medium,3BHK-Apt,Owned,Medium,10-20yrs,9,1-2yrs,10.5383803185,0,2,0,SD,Fixed,Fixed,No
39,medium,Large,2BHK-Apt,Rented,Medium,20-30yrs,1,<1yr,3.5101448627,1,0,1,Others,Variable,Variable,No
33,medium,Medium,5BHK-House,Owned,Low,<10yrs,3,2-5yrs,5.7136328517,0,10,4,DD,Fixed,Fixed,No
38,low,Medium,5BHK-House,Owned,Medium,10-20yrs,3,1-2yrs,2.9962493512,1,9,0,DD,Variable,Variable,No
32,low,Large,2BHK-Apt,Rented,Medium,10-20yrs,7,2-5yrs,2.35007011,0,6,5,DD,Fixed,Fixed,Yes
36,High,Medium,Mansion,Owned,Medium,>30yrs,8,1-2yrs,7.1712214777,0,0,0,DD,Variable,Variable,Yes
55,low,Medium,5BHK-House,Owned,High,<10yrs,3,1-2yrs,5.5775809446,1,9,3,PPM,Fixed,Fixed,No
29,low,Small,1BHK-Apt,Owned,Low,10-20yrs,1,2-5yrs,2.9598534041,4,7,0,DD,Fixed,Fixed,No
31,medium,Small,5BHK-House,Rented,High,10-20yrs,3,1-2yrs,8.7676465102,1,8,0,DD,Fixed,Fixed,No
26,medium,Large,2BHK-Apt,Owned,Low,>30yrs,3,2-5yrs,1.3370767236,2,7,4,PPM,Variable,Variable,No
38,medium,Small,5BHK-House,Owned,Low,20-30yrs,3,1-2yrs,1.6485141356,3,10,2,DD,Variable,Variable,No
43,medium,Medium,5BHK-House,Owned,Low,<10yrs,6,1-2yrs,7.0464670179,1,5,3,Others,Fixed,Fixed,No
42,low,Medium,5BHK-House,Owned,Medium,10-20yrs,5,2-5yrs,2.3477046113,0,8,2,PPM,Variable,Variable,Yes
40,High,Small,1BHK-Apt,Owned,Medium,>30yrs,8,2-5yrs,2.2704132682,4,4,2,Others,Variable,Variable,No
38,low,Medium,5BHK-House,Owned,Low,20-30yrs,1,1-2yrs,2.2518179347,0,7,1,PPM,Fixed,Fixed,Yes
36,High,Medium,2BHK-Apt,Rented,Low,20-30yrs,4,>10yrs,4.1172307095,0,8,7,DD,Fixed,Fixed,No
33,High,Medium,Mansion,Owned,Low,>30yrs,2,>5yrs,1.3523492002,2,3,0,Others,Fixed,Fixed,Yes
49,medium,Medium,2BHK-Apt,Owned,Medium,20-30yrs,7,<1yr,2.4016660627,1,1,0,DD,Fixed,Fixed,No
42,medium,Medium,5BHK-House,Rented,Medium,10-20yrs,5,2-5yrs,1.9137059208,1,2,1,PPM,Fixed,Fixed,Yes
45,medium,Medium,5BHK-House,Owned,Medium,20-30yrs,1,2-5yrs,6.0451902894,0,7,4,PPM,Fixed,Fixed,Yes
42,High,Medium,3BHK-Apt,Owned,Low,<10yrs,5,1-2yrs,2.8908653419,2,10,8,DD,Variable,Variable,No
39,medium,Medium,5BHK-House,Owned,Low,10-20yrs,2,2-5yrs,5.834165369,1,1,0,SD,Fixed,Fixed,Yes
33,medium,Small,3BHK-Apt,Rented,High,20-30yrs,9,1-2yrs,2.3642457426,4,0,0,DD,Variable,Variable,No
43,medium,Small,Mansion,Owned,Medium,10-20yrs,3,2-5yrs,9.3643923665,1,2,0,PPM,Fixed,Fixed,No
41,High,Large,3BHK-Apt,Owned,Medium,>30yrs,2,1-2yrs,9.8157789488,0,0,0,PPM,Variable,Variable,No
37,low,Small,3BHK-Apt,Owned,Medium,10-20yrs,3,>5yrs,2.9193164304,1,6,1,DD,Variable,Variable,No
43,High,Large,3BHK-Apt,Owned,Medium,20-30yrs,1,2-5yrs,5.6890077106,4,3,0,SD,Fixed,Fixed,No
43,High,Small,2BHK-Apt,Rented,Medium,20-30yrs,4,>5yrs,9.4126011999,0,2,1,Others,Fixed,Fixed,No
36,medium,Medium,2BHK-Apt,Owned,High,<10yrs,2,>5yrs,7.3139003228,3,7,0,Others,Fixed,Fixed,No
19,High,Medium,2BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,3.7261062321,4,2,0,Others,Fixed,Fixed,No
35,medium,Large,2BHK-Apt,Owned,High,>30yrs,7,1-2yrs,2.1153978537,2,5,2,Others,Fixed,Fixed,No
39,low,Large,3BHK-Apt,Owned,Low,10-20yrs,8,>5yrs,4.2737517651,3,5,3,Others,Fixed,Fixed,Yes
40,High,Medium,3BHK-Apt,Owned,Medium,10-20yrs,1,2-5yrs,12.027356055,0,4,1,Others,Variable,Variable,No
36,medium,Medium,2BHK-Apt,Owned,Medium,10-20yrs,5,1-2yrs,7.2597425211,3,9,6,SD,Fixed,Fixed,No
49,medium,Medium,2BHK-Apt,Rented,Medium,20-30yrs,1,2-5yrs,2.8360290565,3,7,4,Others,Variable,Variable,Yes
53,medium,Large,5BHK-House,Rented,Medium,10-20yrs,7,<1yr,3.3658467059,0,2,1,Others,Variable,Variable,No
40,medium,Medium,2BHK-Apt,Owned,High,20-30yrs,4,<1yr,2.8279940109,4,9,0,DD,Variable,Variable,No
45,low,Medium,2BHK-Apt,Owned,Medium,20-30yrs,4,1-2yrs,3.3741722316,0,1,0,SD,Fixed,Fixed,No
40,medium,Medium,3BHK-Apt,Owned,High,>30yrs,2,1-2yrs,6.2439751332,2,1,0,Others,Variable,Variable,No
40,medium,Small,Mansion,Owned,Medium,10-20yrs,1,>5yrs,4.5075373373,3,4,2,PPM,Fixed,Fixed,No
49,medium,Medium,3BHK-Apt,Owned,Low,>30yrs,8,2-5yrs,2.5661831516,1,9,4,DD,Fixed,Fixed,No
49,High,Small,2BHK-Apt,Owned,High,20-30yrs,5,1-2yrs,1.6343883932,1,6,5,SD,Variable,Variable,No
50,medium,Medium,2BHK-Apt,Owned,High,20-30yrs,5,>5yrs,3.6690099846,0,6,0,Others,Fixed,Fixed,No
47,low,Small,5BHK-House,Rented,Low,20-30yrs,2,2-5yrs,2.9534034834,1,4,0,SD,Variable,Variable,No
33,High,Small,3BHK-Apt,Rented,Low,>30yrs,5,2-5yrs,6.5728345675,4,4,3,DD,Variable,Variable,No
63,medium,Large,3BHK-Apt,Rented,Low,10-20yrs,3,>10yrs,9.1240329014,1,3,0,SD,Fixed,Fixed,No
29,medium,Small,3BHK-Apt,Owned,High,<10yrs,3,1-2yrs,5.4707708419,1,0,0,SD,Fixed,Fixed,No
40,low,Small,3BHK-Apt,Owned,High,>30yrs,1,1-2yrs,2.9169488692,2,3,1,PPM,Variable,Variable,No
43,low,Medium,2BHK-Apt,Rented,High,20-30yrs,4,<1yr,3.4283398471,0,10,8,SD,Fixed,Fixed,Yes
38,High,Small,5BHK-House,Owned,Medium,<10yrs,2,>10yrs,5.6328195189,4,9,0,PPM,Variable,Variable,No
36,medium,Medium,5BHK-House,Owned,Medium,20-30yrs,8,<1yr,6.1529766906,3,6,2,Others,Variable,Variable,No
45,medium,Large,3BHK-Apt,Owned,Medium,>30yrs,5,1-2yrs,1.3727521518,0,1,0,Others,Fixed,Fixed,No
50,medium,Large,3BHK-Apt,Owned,High,<10yrs,6,2-5yrs,2.027351765,1,10,8,Others,Variable,Variable,No
42,low,Medium,3BHK-Apt,Owned,Medium,20-30yrs,4,1-2yrs,5.6047768146,0,0,0,Others,Variable,Variable,No
45,medium,Small,5BHK-House,Owned,Low,<10yrs,4,1-2yrs,2.7630046228,2,4,1,DD,Variable,Variable,Yes
36,medium,Medium,5BHK-House,Owned,Medium,>30yrs,2,>10yrs,1.9050275844,1,8,0,SD,Fixed,Fixed,No
37,low,Small,3BHK-Apt,Owned,Medium,<10yrs,4,>5yrs,9.5454522913,3,8,6,SD,Variable,Variable,No
26,medium,Medium,2BHK-Apt,Owned,Low,20-30yrs,9,2-5yrs,9.6096224812,2,5,3,PPM,Variable,Variable,No
31,medium,Large,2BHK-Apt,Rented,Medium,<10yrs,2,2-5yrs,2.6120881868,3,8,5,Others,Fixed,Fixed,No
46,High,Large,1BHK-Apt,Owned,Medium,10-20yrs,2,<1yr,6.7535307775,3,3,1,SD,Variable,Variable,Yes
